bdt_score,label,weight,process
0.0071295584,0,251510.0,aa_tautau
9.068143e-05,0,657.64,inclusive_ttbar
0.032055467,0,6.694889944457795,zzj
0.6139102,0,994.65,aa_ww
0.00013126215,0,4.824851,aa_ttbar
0.00044451,0,1608.0595320336197,wwj
0.0033984787,0,191028.8,w_production
3.9271366e-05,0,237.85292894910495,wzj
0.0013123982,0,1608.0595320336197,wwj
0.00030066367,0,251510.0,aa_tautau
0.033906247,0,1608.0595320336197,wwj
3.7983468e-06,0,24064.7587299,z_production
0.053453535,0,4.824851,aa_ttbar
0.00038578492,0,1608.0595320336197,wwj
0.010309896,0,6.694889944457795,zzj
0.0009704419,0,251510.0,aa_tautau
0.0016153413,0,4.824851,aa_ttbar
0.51863027,0,4.824851,aa_ttbar
0.029779913,1,1097.28,FM2_Lambda4
2.8232678e-05,0,4.824851,aa_ttbar
0.100235224,1,1097.28,FM2_Lambda4
0.10581349,0,4.824851,aa_ttbar
0.00030385336,0,237.85292894910495,wzj
0.008379618,0,657.64,inclusive_ttbar
0.0007427113,0,657.64,inclusive_ttbar
1.0483882e-05,0,191028.8,w_production
0.005865405,0,24064.7587299,z_production
0.04455613,0,4.824851,aa_ttbar
0.0025823493,0,657.64,inclusive_ttbar
6.584107e-06,0,4.824851,aa_ttbar
0.0026341307,0,4.824851,aa_ttbar
1.8982828e-05,0,24064.7587299,z_production
0.0030355528,0,4.824851,aa_ttbar
3.2402513e-05,0,191028.8,w_production
0.0012130187,1,1097.28,FM2_Lambda4
0.0016269812,0,4.824851,aa_ttbar
0.03471257,0,1608.0595320336197,wwj
0.0039107627,0,6.694889944457795,zzj
0.0033766062,0,6.694889944457795,zzj
2.8477856e-05,0,657.64,inclusive_ttbar
1.926055e-05,0,657.64,inclusive_ttbar
0.00015809457,0,6.694889944457795,zzj
2.7912653e-05,0,251510.0,aa_tautau
0.26309174,0,4.824851,aa_ttbar
4.9036837e-05,0,237.85292894910495,wzj
0.00023061289,0,24064.7587299,z_production
0.0021037033,0,1608.0595320336197,wwj
0.0001741686,0,191028.8,w_production
0.5608132,1,1097.28,FM2_Lambda4
0.000112059155,0,1608.0595320336197,wwj
0.6722634,1,1097.28,FM2_Lambda4
0.0020891658,1,1097.28,FM2_Lambda4
1.6814778e-05,0,251510.0,aa_tautau
0.000119477074,0,237.85292894910495,wzj
5.247228e-06,0,251510.0,aa_tautau
2.2136728e-05,0,237.85292894910495,wzj
0.01697193,0,4.824851,aa_ttbar
0.0043932647,0,4.824851,aa_ttbar
0.7466957,0,994.65,aa_ww
0.0004325529,0,657.64,inclusive_ttbar
9.512876e-06,0,251510.0,aa_tautau
0.015234487,0,6.694889944457795,zzj
0.0002327523,0,191028.8,w_production
0.11947192,0,4.824851,aa_ttbar
0.0002899131,0,251510.0,aa_tautau
0.01105241,0,237.85292894910495,wzj
0.29471248,0,994.65,aa_ww
0.0130728325,1,1097.28,FM2_Lambda4
7.5453263e-06,0,251510.0,aa_tautau
4.7502195e-05,0,251510.0,aa_tautau
0.0007465108,0,4.824851,aa_ttbar
4.9673305e-05,0,24064.7587299,z_production
0.019552056,0,6.694889944457795,zzj
1.5644502e-05,0,24064.7587299,z_production
0.013550111,1,1097.28,FM2_Lambda4
0.0012440261,0,657.64,inclusive_ttbar
0.09803646,0,6.694889944457795,zzj
6.5074314e-06,0,237.85292894910495,wzj
3.293749e-06,0,191028.8,w_production
2.1620766e-05,0,1608.0595320336197,wwj
1.933064e-05,0,24064.7587299,z_production
0.16441739,0,994.65,aa_ww
0.10057515,0,994.65,aa_ww
0.00021486498,0,4.824851,aa_ttbar
4.610567e-05,0,24064.7587299,z_production
7.963176e-05,0,237.85292894910495,wzj
0.0004915883,0,237.85292894910495,wzj
0.6721829,1,1097.28,FM2_Lambda4
3.902653e-05,0,237.85292894910495,wzj
0.00088001613,0,4.824851,aa_ttbar
0.011199339,0,191028.8,w_production
0.0003738708,0,1608.0595320336197,wwj
5.64347e-06,0,251510.0,aa_tautau
0.782246,0,657.64,inclusive_ttbar
0.0039825067,0,1608.0595320336197,wwj
0.0038384374,0,1608.0595320336197,wwj
4.7302983e-05,0,237.85292894910495,wzj
0.7318056,0,994.65,aa_ww
6.468448e-05,0,24064.7587299,z_production
0.00022506865,0,4.824851,aa_ttbar
0.00017050919,0,237.85292894910495,wzj
8.614979e-05,0,6.694889944457795,zzj
0.0055654524,0,4.824851,aa_ttbar
0.0026034205,0,6.694889944457795,zzj
0.39928746,0,994.65,aa_ww
0.020759014,0,6.694889944457795,zzj
2.9839428e-05,0,191028.8,w_production
0.03240901,0,994.65,aa_ww
0.0035296096,0,4.824851,aa_ttbar
0.0009224144,0,6.694889944457795,zzj
0.0005030375,0,191028.8,w_production
3.859325e-05,0,251510.0,aa_tautau
0.103240564,1,1097.28,FM2_Lambda4
8.940097e-06,0,24064.7587299,z_production
0.014049029,0,994.65,aa_ww
0.00047562734,0,24064.7587299,z_production
8.3159124e-05,0,24064.7587299,z_production
0.008728956,0,6.694889944457795,zzj
4.2077822e-06,0,191028.8,w_production
0.0016388173,0,24064.7587299,z_production
0.0015088911,0,191028.8,w_production
3.778418e-05,0,24064.7587299,z_production
9.901781e-05,0,657.64,inclusive_ttbar
0.009035654,0,237.85292894910495,wzj
0.018613912,0,1608.0595320336197,wwj
0.00050180074,0,657.64,inclusive_ttbar
0.14064376,1,1097.28,FM2_Lambda4
0.52989554,0,994.65,aa_ww
0.008489332,0,994.65,aa_ww
0.11704172,0,4.824851,aa_ttbar
0.0030440558,0,4.824851,aa_ttbar
0.000399743,0,251510.0,aa_tautau
0.018326169,0,4.824851,aa_ttbar
0.01962761,0,994.65,aa_ww
7.8816975e-06,0,251510.0,aa_tautau
2.7463243e-06,0,191028.8,w_production
0.6738804,0,994.65,aa_ww
0.032306366,0,994.65,aa_ww
0.00038716337,0,237.85292894910495,wzj
7.230622e-06,0,237.85292894910495,wzj
0.0011278512,0,24064.7587299,z_production
0.36838967,0,994.65,aa_ww
0.00037232254,0,251510.0,aa_tautau
2.9257193e-05,0,6.694889944457795,zzj
8.9581474e-05,0,657.64,inclusive_ttbar
0.00023009458,0,191028.8,w_production
0.00014951728,0,237.85292894910495,wzj
3.7077676e-05,0,191028.8,w_production
3.0740882e-06,0,237.85292894910495,wzj
1.1748444e-05,0,237.85292894910495,wzj
0.70015365,1,1097.28,FM2_Lambda4
2.2109616e-05,0,6.694889944457795,zzj
0.0041346354,0,4.824851,aa_ttbar
0.0110336635,0,657.64,inclusive_ttbar
0.00059160485,0,4.824851,aa_ttbar
0.604496,0,6.694889944457795,zzj
0.00054228836,0,237.85292894910495,wzj
0.001294384,0,6.694889944457795,zzj
0.074819915,0,994.65,aa_ww
0.14605215,0,657.64,inclusive_ttbar
0.006823179,0,6.694889944457795,zzj
1.0493645e-05,0,251510.0,aa_tautau
0.009643594,0,4.824851,aa_ttbar
0.0018817578,0,4.824851,aa_ttbar
6.0138478e-05,0,1608.0595320336197,wwj
0.2812249,0,994.65,aa_ww
0.52087915,0,994.65,aa_ww
2.677896e-05,0,6.694889944457795,zzj
9.634484e-05,0,4.824851,aa_ttbar
0.012607587,0,4.824851,aa_ttbar
0.7718962,1,1097.28,FM2_Lambda4
1.9005687e-05,0,251510.0,aa_tautau
8.1253515e-05,0,6.694889944457795,zzj
0.49349794,1,1097.28,FM2_Lambda4
0.00014044756,0,657.64,inclusive_ttbar
0.18257867,1,1097.28,FM2_Lambda4
0.18364464,0,1608.0595320336197,wwj
6.437188e-05,0,191028.8,w_production
0.0009352981,0,1608.0595320336197,wwj
0.00018059829,0,24064.7587299,z_production
0.00021401444,0,657.64,inclusive_ttbar
8.4591375e-06,0,251510.0,aa_tautau
2.4260115e-05,0,251510.0,aa_tautau
0.00079789275,0,6.694889944457795,zzj
6.4572065e-05,0,24064.7587299,z_production
0.7130283,0,994.65,aa_ww
0.008721071,0,24064.7587299,z_production
2.0393034e-05,0,24064.7587299,z_production
0.56924325,0,994.65,aa_ww
3.18895e-05,0,4.824851,aa_ttbar
0.00024696667,0,657.64,inclusive_ttbar
7.49145e-05,0,237.85292894910495,wzj
0.08882718,0,6.694889944457795,zzj
2.8959093e-05,0,191028.8,w_production
0.00080961816,0,251510.0,aa_tautau
0.0035151727,0,1608.0595320336197,wwj
2.4945906e-05,0,237.85292894910495,wzj
0.013453224,0,1608.0595320336197,wwj
0.0024715108,1,1097.28,FM2_Lambda4
0.011708146,0,1608.0595320336197,wwj
7.763029e-05,0,1608.0595320336197,wwj
0.00088144443,0,4.824851,aa_ttbar
0.0001222972,0,1608.0595320336197,wwj
0.038407072,0,994.65,aa_ww
0.4563116,1,1097.28,FM2_Lambda4
2.5098627e-05,0,1608.0595320336197,wwj
0.0073319627,0,6.694889944457795,zzj
0.7763878,0,4.824851,aa_ttbar
0.18561654,1,1097.28,FM2_Lambda4
0.00031719232,0,6.694889944457795,zzj
1.28575675e-05,0,24064.7587299,z_production
0.00017424866,0,1608.0595320336197,wwj
0.00010047314,0,237.85292894910495,wzj
0.09392026,0,6.694889944457795,zzj
0.0028785889,0,4.824851,aa_ttbar
0.0031437236,0,994.65,aa_ww
0.00020279353,0,657.64,inclusive_ttbar
0.27723706,0,994.65,aa_ww
5.0731205e-06,0,251510.0,aa_tautau
0.14565171,1,1097.28,FM2_Lambda4
0.00032427814,0,251510.0,aa_tautau
2.717522e-05,0,237.85292894910495,wzj
0.0009592231,0,4.824851,aa_ttbar
4.2865604e-06,0,24064.7587299,z_production
0.001496406,0,1608.0595320336197,wwj
1.0169125e-06,0,251510.0,aa_tautau
0.08413486,0,994.65,aa_ww
0.00014436996,0,6.694889944457795,zzj
0.0015166316,0,4.824851,aa_ttbar
0.006221322,1,1097.28,FM2_Lambda4
2.0990161e-05,0,191028.8,w_production
0.001505826,0,24064.7587299,z_production
0.75908834,0,994.65,aa_ww
0.06073774,0,994.65,aa_ww
0.008639537,0,657.64,inclusive_ttbar
2.1262995e-05,0,24064.7587299,z_production
3.461956e-05,0,24064.7587299,z_production
0.0016006138,0,237.85292894910495,wzj
0.0023821567,0,24064.7587299,z_production
0.00011063491,0,6.694889944457795,zzj
0.0019082187,0,657.64,inclusive_ttbar
2.882163e-06,0,191028.8,w_production
0.2952121,1,1097.28,FM2_Lambda4
0.0019165411,0,237.85292894910495,wzj
0.00023175933,0,251510.0,aa_tautau
0.108106494,0,994.65,aa_ww
0.0009215442,0,4.824851,aa_ttbar
0.0009454361,0,24064.7587299,z_production
0.0001070528,0,237.85292894910495,wzj
0.0037592372,0,4.824851,aa_ttbar
0.00011680701,0,657.64,inclusive_ttbar
0.00755368,0,994.65,aa_ww
0.26940215,1,1097.28,FM2_Lambda4
0.033983476,0,657.64,inclusive_ttbar
1.5864334e-05,0,251510.0,aa_tautau
0.00038830074,0,237.85292894910495,wzj
0.5670711,0,994.65,aa_ww
8.900603e-05,0,251510.0,aa_tautau
0.033209074,1,1097.28,FM2_Lambda4
1.3872862e-05,0,24064.7587299,z_production
4.617942e-05,0,191028.8,w_production
0.000591303,0,4.824851,aa_ttbar
0.05416519,0,994.65,aa_ww
0.70661306,1,1097.28,FM2_Lambda4
0.00012676616,0,24064.7587299,z_production
5.2492896e-06,0,251510.0,aa_tautau
0.015824925,0,4.824851,aa_ttbar
0.016661415,0,237.85292894910495,wzj
0.0002905977,0,1608.0595320336197,wwj
0.1359251,1,1097.28,FM2_Lambda4
5.2565383e-06,0,657.64,inclusive_ttbar
2.6074013e-06,0,24064.7587299,z_production
0.0010734219,0,1608.0595320336197,wwj
0.00021046102,0,24064.7587299,z_production
5.3239168e-05,0,251510.0,aa_tautau
0.106459126,0,1608.0595320336197,wwj
0.015051421,0,4.824851,aa_ttbar
9.342424e-06,0,191028.8,w_production
0.10093925,0,4.824851,aa_ttbar
0.0009253924,0,6.694889944457795,zzj
0.0003680498,0,4.824851,aa_ttbar
0.00037036295,0,1608.0595320336197,wwj
0.2518017,1,1097.28,FM2_Lambda4
8.392822e-05,0,251510.0,aa_tautau
4.9501556e-05,0,657.64,inclusive_ttbar
0.79335594,1,1097.28,FM2_Lambda4
0.0015796376,0,191028.8,w_production
0.00042797686,0,6.694889944457795,zzj
3.8794173e-05,0,24064.7587299,z_production
0.00016193229,0,251510.0,aa_tautau
0.46670192,0,4.824851,aa_ttbar
0.03753209,1,1097.28,FM2_Lambda4
0.001086662,0,1608.0595320336197,wwj
0.00051946973,0,6.694889944457795,zzj
0.0006128107,0,6.694889944457795,zzj
0.00083771715,0,1608.0595320336197,wwj
1.3882563e-05,0,251510.0,aa_tautau
0.0015389514,0,4.824851,aa_ttbar
0.69703233,0,994.65,aa_ww
0.4416391,0,994.65,aa_ww
5.032591e-05,0,1608.0595320336197,wwj
0.02308101,0,4.824851,aa_ttbar
0.08101597,0,994.65,aa_ww
7.048316e-06,0,191028.8,w_production
0.062973045,0,994.65,aa_ww
0.21516669,1,1097.28,FM2_Lambda4
8.785063e-05,0,24064.7587299,z_production
0.058959827,0,994.65,aa_ww
9.091454e-06,0,191028.8,w_production
3.1136253e-05,0,24064.7587299,z_production
0.00011330848,0,237.85292894910495,wzj
3.4816258e-05,0,191028.8,w_production
0.00021337059,0,237.85292894910495,wzj
9.343368e-06,0,191028.8,w_production
6.761442e-05,0,24064.7587299,z_production
5.6089353e-05,0,191028.8,w_production
1.5662266e-05,0,657.64,inclusive_ttbar
0.00027268913,0,6.694889944457795,zzj
3.1379608e-05,0,1608.0595320336197,wwj
0.000112136106,0,251510.0,aa_tautau
0.00020635122,0,251510.0,aa_tautau
0.001680228,0,1608.0595320336197,wwj
0.00027771914,0,237.85292894910495,wzj
0.0014993894,0,657.64,inclusive_ttbar
0.033578485,0,994.65,aa_ww
0.011752612,1,1097.28,FM2_Lambda4
4.2839783e-05,0,24064.7587299,z_production
0.0033657614,0,4.824851,aa_ttbar
0.00022263848,0,1608.0595320336197,wwj
0.40328088,1,1097.28,FM2_Lambda4
0.670043,1,1097.28,FM2_Lambda4
0.00024192355,0,4.824851,aa_ttbar
0.0002646753,0,4.824851,aa_ttbar
0.021853928,0,994.65,aa_ww
0.025117336,0,994.65,aa_ww
1.7571798e-05,0,1608.0595320336197,wwj
0.5171025,0,994.65,aa_ww
0.000120943834,0,1608.0595320336197,wwj
0.7637269,1,1097.28,FM2_Lambda4
0.00023619279,0,657.64,inclusive_ttbar
0.45501682,1,1097.28,FM2_Lambda4
0.00025071637,0,191028.8,w_production
0.00017650262,0,24064.7587299,z_production
0.0028897473,0,4.824851,aa_ttbar
3.7720165e-05,0,24064.7587299,z_production
0.002534171,0,4.824851,aa_ttbar
2.033392e-05,0,191028.8,w_production
0.000120370976,0,191028.8,w_production
0.00041717457,0,191028.8,w_production
0.14411171,0,994.65,aa_ww
0.004555417,0,4.824851,aa_ttbar
0.00010034943,0,251510.0,aa_tautau
2.716245e-06,0,191028.8,w_production
0.0001004945,0,191028.8,w_production
0.028606541,0,24064.7587299,z_production
0.51375616,0,994.65,aa_ww
0.0010149943,0,237.85292894910495,wzj
0.00035373116,0,191028.8,w_production
0.003702877,0,4.824851,aa_ttbar
0.21029274,0,994.65,aa_ww
0.0021146617,0,1608.0595320336197,wwj
0.005745197,0,1608.0595320336197,wwj
0.008468983,1,1097.28,FM2_Lambda4
1.7395691e-06,0,251510.0,aa_tautau
5.5402743e-05,0,6.694889944457795,zzj
0.01744864,0,4.824851,aa_ttbar
0.002120431,0,191028.8,w_production
0.00016724432,0,237.85292894910495,wzj
8.000442e-05,0,1608.0595320336197,wwj
0.13333705,0,994.65,aa_ww
1.8950252e-05,0,24064.7587299,z_production
0.21168926,1,1097.28,FM2_Lambda4
8.749657e-05,0,251510.0,aa_tautau
0.7231642,1,1097.28,FM2_Lambda4
0.5741566,0,994.65,aa_ww
4.8712354e-05,0,191028.8,w_production
0.73717916,1,1097.28,FM2_Lambda4
2.7504408e-05,0,251510.0,aa_tautau
0.23535755,0,994.65,aa_ww
0.0014665519,0,1608.0595320336197,wwj
3.826971e-05,0,24064.7587299,z_production
0.0010955813,0,1608.0595320336197,wwj
3.172785e-05,0,1608.0595320336197,wwj
0.03721393,0,6.694889944457795,zzj
0.0035568597,0,1608.0595320336197,wwj
0.00012515968,0,1608.0595320336197,wwj
0.037542515,0,994.65,aa_ww
0.00048801364,0,6.694889944457795,zzj
0.32887003,0,994.65,aa_ww
0.008291084,0,657.64,inclusive_ttbar
9.568069e-05,0,1608.0595320336197,wwj
0.00082940544,0,237.85292894910495,wzj
0.016147334,0,191028.8,w_production
0.04035455,0,4.824851,aa_ttbar
0.07631933,0,657.64,inclusive_ttbar
0.0012081066,0,237.85292894910495,wzj
0.0013329332,0,24064.7587299,z_production
0.002600865,0,4.824851,aa_ttbar
0.0002016303,0,191028.8,w_production
3.3032473e-05,0,24064.7587299,z_production
0.000102996,0,251510.0,aa_tautau
0.0009916509,0,237.85292894910495,wzj
0.0001979253,0,1608.0595320336197,wwj
0.00037791993,0,1608.0595320336197,wwj
2.0327445e-05,0,251510.0,aa_tautau
0.62428117,0,994.65,aa_ww
1.3049446e-05,0,251510.0,aa_tautau
0.15854867,1,1097.28,FM2_Lambda4
0.00011218082,0,24064.7587299,z_production
0.0002478068,0,24064.7587299,z_production
0.00036103823,0,237.85292894910495,wzj
8.601419e-05,0,24064.7587299,z_production
0.0035102302,0,4.824851,aa_ttbar
1.17285845e-05,0,191028.8,w_production
0.06476259,0,6.694889944457795,zzj
0.00014032656,0,191028.8,w_production
0.00016399098,0,237.85292894910495,wzj
2.5390478e-05,0,1608.0595320336197,wwj
5.4509634e-05,0,6.694889944457795,zzj
0.001142602,0,1608.0595320336197,wwj
1.3837094e-05,0,251510.0,aa_tautau
0.78012866,0,994.65,aa_ww
2.4011577e-05,0,24064.7587299,z_production
0.0011972243,0,994.65,aa_ww
0.00021790646,0,1608.0595320336197,wwj
0.0014897146,0,237.85292894910495,wzj
8.267475e-05,0,6.694889944457795,zzj
0.00035301852,0,237.85292894910495,wzj
0.0011297469,0,237.85292894910495,wzj
0.00045698255,0,237.85292894910495,wzj
0.015113841,0,6.694889944457795,zzj
0.00041586306,0,237.85292894910495,wzj
0.0005587475,0,6.694889944457795,zzj
0.001442686,0,237.85292894910495,wzj
0.012382111,0,24064.7587299,z_production
0.00011799985,0,237.85292894910495,wzj
1.2445598e-06,0,251510.0,aa_tautau
3.9037735e-05,0,237.85292894910495,wzj
0.1912569,1,1097.28,FM2_Lambda4
0.00013205319,0,6.694889944457795,zzj
0.0030072453,0,657.64,inclusive_ttbar
0.00055979897,0,251510.0,aa_tautau
0.0011973572,1,1097.28,FM2_Lambda4
0.0023833402,0,657.64,inclusive_ttbar
0.0014825651,0,6.694889944457795,zzj
0.00019696912,0,191028.8,w_production
0.00019977847,0,251510.0,aa_tautau
3.4650177e-05,0,191028.8,w_production
0.052097578,0,657.64,inclusive_ttbar
3.3762877e-05,0,191028.8,w_production
0.0020456617,0,237.85292894910495,wzj
0.0049521714,0,237.85292894910495,wzj
9.962399e-06,0,191028.8,w_production
0.00018734386,0,251510.0,aa_tautau
6.449221e-06,0,657.64,inclusive_ttbar
3.7958762e-05,0,24064.7587299,z_production
0.0007910064,0,657.64,inclusive_ttbar
0.28247714,1,1097.28,FM2_Lambda4
0.0017367888,0,251510.0,aa_tautau
0.14695418,1,1097.28,FM2_Lambda4
0.003913929,0,237.85292894910495,wzj
8.0656e-05,0,657.64,inclusive_ttbar
3.8030103e-05,0,24064.7587299,z_production
0.6591246,0,994.65,aa_ww
0.0005742033,0,6.694889944457795,zzj
0.028787455,1,1097.28,FM2_Lambda4
2.0541649e-05,0,6.694889944457795,zzj
0.00015191796,0,657.64,inclusive_ttbar
4.012579e-05,0,251510.0,aa_tautau
0.13292769,0,6.694889944457795,zzj
0.0012096041,0,994.65,aa_ww
9.7875716e-05,0,237.85292894910495,wzj
0.22111568,0,994.65,aa_ww
0.0013938295,0,657.64,inclusive_ttbar
8.312067e-06,0,191028.8,w_production
0.00094390975,0,1608.0595320336197,wwj
0.36987504,1,1097.28,FM2_Lambda4
6.73145e-05,0,4.824851,aa_ttbar
0.00046168859,0,6.694889944457795,zzj
0.0019835483,0,994.65,aa_ww
9.254618e-05,0,6.694889944457795,zzj
6.4715055e-06,0,4.824851,aa_ttbar
0.00010965739,0,237.85292894910495,wzj
0.00027932596,0,251510.0,aa_tautau
0.2052977,1,1097.28,FM2_Lambda4
0.10706615,0,657.64,inclusive_ttbar
9.088122e-05,0,657.64,inclusive_ttbar
0.00030442895,0,6.694889944457795,zzj
1.9245439e-05,0,251510.0,aa_tautau
0.07759098,0,237.85292894910495,wzj
0.7187673,1,1097.28,FM2_Lambda4
2.6954e-06,0,191028.8,w_production
0.0006474578,0,191028.8,w_production
5.117988e-06,0,24064.7587299,z_production
0.0023591802,1,1097.28,FM2_Lambda4
0.003683885,0,657.64,inclusive_ttbar
0.34428114,1,1097.28,FM2_Lambda4
1.7752664e-05,0,191028.8,w_production
5.361783e-05,0,657.64,inclusive_ttbar
0.00015047684,0,1608.0595320336197,wwj
5.5582987e-05,0,1608.0595320336197,wwj
2.0530624e-05,0,191028.8,w_production
1.9281573e-05,0,24064.7587299,z_production
0.12389309,1,1097.28,FM2_Lambda4
0.0022895301,0,237.85292894910495,wzj
0.08659725,0,994.65,aa_ww
0.00014063652,0,4.824851,aa_ttbar
9.868496e-05,0,191028.8,w_production
0.0037320238,0,1608.0595320336197,wwj
0.041736018,0,994.65,aa_ww
0.15555917,0,237.85292894910495,wzj
0.1903275,0,1608.0595320336197,wwj
0.0026303814,0,4.824851,aa_ttbar
9.6933785e-05,0,251510.0,aa_tautau
0.35401326,1,1097.28,FM2_Lambda4
0.0003776626,0,24064.7587299,z_production
0.00020366842,0,251510.0,aa_tautau
0.00012972839,0,4.824851,aa_ttbar
0.39276555,0,994.65,aa_ww
0.00232578,0,24064.7587299,z_production
0.09260128,0,4.824851,aa_ttbar
0.00028935558,0,237.85292894910495,wzj
0.11844871,0,4.824851,aa_ttbar
2.3682303e-05,0,1608.0595320336197,wwj
5.7011875e-05,0,191028.8,w_production
0.00050636247,0,191028.8,w_production
1.3279362e-05,0,24064.7587299,z_production
0.023064544,0,4.824851,aa_ttbar
0.0010855461,0,191028.8,w_production
0.00020700174,0,24064.7587299,z_production
0.0009694273,0,6.694889944457795,zzj
3.8518247e-05,0,237.85292894910495,wzj
1.1058352e-05,0,251510.0,aa_tautau
0.54033166,0,994.65,aa_ww
8.550887e-06,0,191028.8,w_production
4.08267e-05,0,237.85292894910495,wzj
1.3461416e-05,0,24064.7587299,z_production
1.6490578e-05,0,24064.7587299,z_production
0.0007765231,0,657.64,inclusive_ttbar
4.890853e-06,0,251510.0,aa_tautau
0.13651468,0,4.824851,aa_ttbar
0.00097276404,0,4.824851,aa_ttbar
0.0009944893,0,6.694889944457795,zzj
0.63403213,1,1097.28,FM2_Lambda4
0.78794134,1,1097.28,FM2_Lambda4
0.010539872,0,237.85292894910495,wzj
1.4670618e-05,0,24064.7587299,z_production
0.00010690336,0,24064.7587299,z_production
5.688339e-05,0,237.85292894910495,wzj
0.24859457,0,994.65,aa_ww
0.003019109,0,24064.7587299,z_production
7.704149e-05,0,237.85292894910495,wzj
0.7774507,1,1097.28,FM2_Lambda4
0.00079025974,0,251510.0,aa_tautau
5.130039e-05,0,1608.0595320336197,wwj
0.0034688504,0,4.824851,aa_ttbar
0.00020049444,0,237.85292894910495,wzj
7.5281973e-06,0,237.85292894910495,wzj
5.038949e-05,0,251510.0,aa_tautau
7.578362e-06,0,657.64,inclusive_ttbar
0.00012679675,0,1608.0595320336197,wwj
0.0075469483,0,4.824851,aa_ttbar
0.00012463577,0,24064.7587299,z_production
0.00010184103,0,237.85292894910495,wzj
0.0004090421,0,251510.0,aa_tautau
0.261192,1,1097.28,FM2_Lambda4
1.1544704e-05,0,1608.0595320336197,wwj
0.03541902,0,4.824851,aa_ttbar
9.786263e-06,0,24064.7587299,z_production
0.0020512403,0,24064.7587299,z_production
0.13000852,0,994.65,aa_ww
6.0862825e-05,0,1608.0595320336197,wwj
0.017311797,0,657.64,inclusive_ttbar
0.0035474352,0,1608.0595320336197,wwj
0.0045091356,0,6.694889944457795,zzj
2.7628887e-05,0,657.64,inclusive_ttbar
0.00065077463,0,24064.7587299,z_production
0.0024803588,0,1608.0595320336197,wwj
0.4798307,1,1097.28,FM2_Lambda4
0.0093414765,0,994.65,aa_ww
0.002066009,0,237.85292894910495,wzj
0.098788194,0,6.694889944457795,zzj
0.00031362782,0,657.64,inclusive_ttbar
0.116704896,0,6.694889944457795,zzj
0.79013467,0,4.824851,aa_ttbar
0.63182694,0,994.65,aa_ww
6.0106715e-05,0,251510.0,aa_tautau
0.0002760921,0,24064.7587299,z_production
4.9621763e-06,0,251510.0,aa_tautau
0.00016383077,0,237.85292894910495,wzj
0.0015872418,0,191028.8,w_production
0.00012097474,0,657.64,inclusive_ttbar
0.0003718731,0,657.64,inclusive_ttbar
0.28380236,1,1097.28,FM2_Lambda4
0.61078626,0,994.65,aa_ww
0.013751747,0,6.694889944457795,zzj
0.015049328,0,237.85292894910495,wzj
0.00017055,0,6.694889944457795,zzj
5.7381632e-05,0,251510.0,aa_tautau
1.4105792e-05,0,1608.0595320336197,wwj
0.13582289,0,994.65,aa_ww
4.8847673e-05,0,191028.8,w_production
0.0160153,0,657.64,inclusive_ttbar
